training_seed,id,family,description,op,joint_zero_based,joint_one_based,episode_count,kinematic_success_count,kinematic_success_rate,rotation_only_success_count,desired_revolutions_mean,desired_revolutions_sample_sd,direction_fraction_mean,direction_fraction_sample_sd,forward_body_lengths_mean,forward_body_lengths_sample_sd,mean_abs_k1,mean_abs_k2,mean_torque_boundary_saturation_fraction,wall_seconds
9201,J03_K1_OFF,joint_k1_ablation,Disable only learned K1 at J03,joint_k1_off,2,3,20,4,0.2,4,0.5315237003267479,0.48055707821530175,0.585848297789465,0.09652337350088833,1.3985755967012028,0.5775987443517507,164.61932265471668,68.73074398319645,0.8517250000000003,27.24622219998855
9201,J04_K1_OFF,joint_k1_ablation,Disable only learned K1 at J04,joint_k1_off,3,4,20,0,0.0,0,-0.1235858428980096,0.09152784591216762,0.5020045239401836,0.024320911913035224,1.1642518035480036,0.21371257614752104,146.29379936782644,84.29391857124341,0.89213125,27.117562999992515
9201,J05_K1_OFF,joint_k1_ablation,Disable only learned K1 at J05,joint_k1_off,4,5,20,19,0.95,19,1.8167343868177326,0.45929012491785753,0.807179077399744,0.06597406869478316,2.7194503304832156,0.6735324510644715,162.48333011357113,77.07732477782119,0.86699375,27.137091499986127
9201,J06_K1_OFF,joint_k1_ablation,Disable only learned K1 at J06,joint_k1_off,5,6,20,20,1.0,20,1.901106526936814,0.34932456711669096,0.8281130677966433,0.044023093454978846,2.80642079526832,0.540803766148435,153.17213159063832,78.40983359541339,0.8932500000000003,26.721142199996393
9201,J07_K1_OFF,joint_k1_ablation,Disable only learned K1 at J07,joint_k1_off,6,7,20,19,0.95,19,2.150146601094991,0.590929576439579,0.8426217942020827,0.08004187870412091,2.820931633507059,0.896696408196297,164.13812095526606,78.50989931038579,0.87831875,25.605904900003225
9201,J08_K1_OFF,joint_k1_ablation,Disable only learned K1 at J08,joint_k1_off,7,8,20,20,1.0,20,2.1359784608474968,0.35263084005075035,0.838273728681411,0.04790491862853439,2.984945675367267,0.43067235346059723,170.18802671754733,77.07362517643661,0.8887812499999999,25.3797171000042
9201,J01_K2_OFF,joint_k2_ablation,Disable only learned K2 at J01,joint_k2_off,0,1,20,12,0.6,12,1.2211646089568526,0.6562009560102279,0.7031247548385167,0.08071372420790014,1.8188641805456254,1.050598480673969,182.36961414331572,50.9427265905257,0.8801,27.542612000004738
9201,J02_K2_OFF,joint_k2_ablation,Disable only learned K2 at J02,joint_k2_off,1,2,20,7,0.35,7,0.7745780545835486,0.4556391710506257,0.6620022949092372,0.07526261584817237,1.570650481303185,1.5856353676821948,181.15859722711144,81.30792086350733,0.9250875000000001,24.80496600001061
9201,J03_K2_OFF,joint_k2_ablation,Disable only learned K2 at J03,joint_k2_off,2,3,20,20,1.0,20,2.4858011149098864,0.3684990605070966,0.8550795655077243,0.03661694898968176,3.8201641906699684,0.4854514641449012,185.22704112606124,66.89424154786916,0.8961625,27.63810700000613
9201,J04_K2_OFF,joint_k2_ablation,Disable only learned K2 at J04,joint_k2_off,3,4,20,19,0.95,19,2.124117597186351,0.435047101984578,0.8360120683077634,0.05874955232494888,3.070174769798884,0.5786427884264725,182.07744858738033,75.54903625824663,0.9367125,25.38632229999348
9201,J05_K2_OFF,joint_k2_ablation,Disable only learned K2 at J05,joint_k2_off,4,5,20,20,1.0,20,2.3747696991281813,0.39631508216101213,0.8435422833101847,0.05097350643330185,3.7017741590689974,0.4452422911586715,183.4378138962947,71.47870839825308,0.9197500000000002,27.154716699995333
9201,J06_K2_OFF,joint_k2_ablation,Disable only learned K2 at J06,joint_k2_off,5,6,20,20,1.0,20,2.713106094364575,0.28324889847163337,0.8764599557046487,0.02842583983886408,3.470716050755874,0.301871709739789,183.65542300021275,67.19893451660813,0.8890062500000001,25.642159700000775
9201,J07_K2_OFF,joint_k2_ablation,Disable only learned K2 at J07,joint_k2_off,6,7,20,20,1.0,20,2.330660276685443,0.39963782856985475,0.8652442015300362,0.03820218775664455,3.16654906701092,0.4533090255027797,182.57073488581926,68.039546914667,0.886275,26.50030400000105
9201,J08_K2_OFF,joint_k2_ablation,Disable only learned K2 at J08,joint_k2_off,7,8,20,20,1.0,20,2.487352132586824,0.297657668461797,0.8617924134991336,0.03386571063141311,3.2215485738824183,0.3025421645089151,183.69505735142155,70.80010186023195,0.87689375,25.93786089999776
9205,BASELINE,global,Unmodified learned HPR outputs,baseline,,,20,20,1.0,20,1.604744605656076,0.2164912407719724,0.8623090622348869,0.051814476484853295,2.7073029136883395,0.4788409202430632,201.10344794772567,57.18894364877836,0.85116875,26.493893599996227
9205,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,global_k1_off,,,20,0,0.0,0,0.008004658780707722,0.005114251214462216,0.5509345964776156,0.018495048416981425,-0.02569183612896971,0.020377486768566364,0.0,50.477639203735166,0.264975,26.883107600006042
9205,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,global_k2_off,,,20,0,0.0,1,0.3930685283300194,0.363538079177278,0.5760013633447345,0.0644482619021499,0.9945509484220192,0.8675839863804622,191.3592511423305,0.0,0.93426875,26.997925799994846
9205,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,global_both_off,,,20,0,0.0,0,1.1653846816412248e-05,0.0002413858314663012,0.4330485560748718,0.3826304105308694,-1.1557594823073027e-05,0.00012028820748333001,0.0,0.0,0.0,27.02240950000123
9205,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,joint_both_off,0,1,20,0,0.0,0,0.0048704862701540175,0.0014053564058390364,0.4800242619544929,0.012245958525403857,0.023671269640913196,0.0270869379181636,174.09931151174007,47.980841000904334,0.6167312500000002,26.689895200004685
9205,J02_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J02,joint_both_off,1,2,20,0,0.0,0,-0.0023125112838638046,0.005474052350468353,0.4899343389758619,0.02164662347277078,0.06817660815494306,0.050221377574062344,153.67475245602427,50.825986218913464,0.58843125,26.69220900000073
9205,J03_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J03,joint_both_off,2,3,20,0,0.0,0,0.004178219233393013,0.0028350934455763023,0.43650454696855806,0.0073600916484149225,0.009936731126979187,0.01336434327792045,172.3539698429406,35.116306068310514,0.67239375,26.55581550000352
9205,J04_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J04,joint_both_off,3,4,20,19,0.95,19,1.4920248316388383,0.2967634139829821,0.8594531283209955,0.02740899443800578,2.2662036540087795,0.5021917483205577,155.75334680793804,57.60700876841321,0.7068687499999999,26.907910100009758
