condition_id,family,training_seed,episode,evaluation_seed,success,steps,initial_body_length,forward_displacement,forward_body_lengths,net_best_fit_rotation_degrees,desired_net_rotation_degrees,desired_active_rotation_fraction,contact_material_index_span_fraction,contact_metric_source,roll_pulse_count,mean_roll_pulse_interval_steps,tail_launch_detected,tail_launch_count,pulse_fail,rotation_fail,direction_fail,forward_fail,interval_fail
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,1,20264401,0,1000,9.011372851382689,10.44176105776569,1.1587314419204757,-303.59772647685037,303.59772647685037,0.6714601769911505,0.8753388275702795,env_fast_forward_log_info,5,203.5,True,3,0,1,1,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,2,20264402,1,1000,8.997917468743399,22.5981330392533,2.5114848094299353,-718.8099691363846,718.8099691363846,0.9016042780748663,0.876162749197748,env_fast_forward_log_info,11,80.0,True,7,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,3,20264403,1,1000,8.999660283464847,18.93116514128633,2.1035421943724613,-610.5333302749259,610.5333302749259,0.8482613277133825,0.8762324733866586,env_fast_forward_log_info,10,95.77777777777777,True,5,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,4,20264404,1,1000,8.999566930822574,22.93656281514559,2.5486296164530167,-711.0890893752602,711.0890893752602,0.8586956521739131,0.8764146781629987,env_fast_forward_log_info,11,79.6,True,7,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,5,20264405,0,1000,9.014940279173036,14.149409371457295,1.5695510933274044,-391.0758603656275,391.0758603656275,0.6977248104008668,0.8730182200670242,env_fast_forward_log_info,6,98.8,True,4,0,0,1,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,6,20264406,0,1000,9.021450152129647,13.098705143481494,1.4519511744338964,-404.8307100919265,404.8307100919265,0.6674033149171271,0.8775954329305224,env_fast_forward_log_info,6,144.6,True,3,0,0,1,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,7,20264407,1,1000,8.997475303089772,22.613068589381875,2.513268203316596,-721.143682048202,721.143682048202,0.8830472103004292,0.8751344233751297,env_fast_forward_log_info,11,82.2,True,7,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,8,20264408,1,1000,9.012539405190106,22.401985461986627,2.485646326171496,-670.1451293235046,670.1451293235046,0.8474758324382384,0.8752501358588537,env_fast_forward_log_info,11,87.8,True,8,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,9,20264409,1,1000,8.991743608102215,19.597840285766868,2.1795372666217694,-681.0785270893001,681.0785270893001,0.8693790149892934,0.8728839639160368,env_fast_forward_log_info,11,88.3,True,7,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,10,20264410,1,1000,9.02476209882068,22.1876384361065,2.4585289000588606,-686.8284926525884,686.8284926525884,0.8520461699895068,0.875851003660096,env_fast_forward_log_info,11,69.8,True,7,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,11,20264411,1,1000,9.009689281568665,25.41273531727493,2.820600635946721,-827.1115934599284,827.1115934599284,0.9238900634249472,0.8747416155205833,env_fast_forward_log_info,12,73.54545454545455,True,8,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,12,20264412,1,1000,9.022859548677644,12.303249700553717,1.3635643594116273,-385.2216367441025,385.2216367441025,0.7625730994152047,0.8768957008918127,env_fast_forward_log_info,7,99.33333333333333,True,3,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,13,20264413,1,1000,8.992362128194978,19.87862999318168,2.210612707739327,-641.1267016935781,641.1267016935781,0.7912673056443025,0.8748398969570795,env_fast_forward_log_info,10,96.55555555555556,True,4,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,14,20264414,0,1000,8.993859833707013,4.717003196757287,0.5244692805950782,-127.92733207827365,127.92733207827365,0.5601965601965602,0.8712407830688689,env_fast_forward_log_info,2,40.0,True,1,1,1,1,1,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,15,20264415,1,1000,8.995221378483597,17.555090755224228,1.9516018579838046,-549.0090461648072,549.0090461648072,0.7874186550976139,0.8752136843072044,env_fast_forward_log_info,8,118.85714285714286,True,6,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,16,20264416,1,1000,8.979117848137689,21.193237678520383,2.360280601831722,-630.6320568267405,630.6320568267405,0.8391906283280085,0.875571577085389,env_fast_forward_log_info,9,105.625,True,7,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,17,20264417,1,1000,8.995490948262411,18.26012139040977,2.0299193779898066,-534.9387765005807,534.9387765005807,0.7854785478547854,0.8770814024739795,env_fast_forward_log_info,8,114.71428571428571,True,5,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,18,20264418,1,1000,9.029980939167068,19.533323510643097,2.1631633158734958,-616.5963852551506,616.5963852551506,0.8347639484978541,0.8763334039184782,env_fast_forward_log_info,9,105.125,True,5,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,19,20264419,1,1000,8.988382118835602,17.043768841493875,1.8961998517817582,-528.170938685698,528.170938685698,0.8247767857142857,0.8757391588555442,env_fast_forward_log_info,9,106.75,True,5,0,0,0,0,0
C11_J03_K1_SCALE_0P5,full_c11_channel_scale_0p5,9201,20,20264420,1,1000,9.002007032980309,24.662027655960994,2.7396143510672304,-808.2838853229224,808.2838853229224,0.9206008583690987,0.8748492747545242,env_fast_forward_log_info,13,73.41666666666667,True,8,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,1,20264401,1,1000,9.011372851382689,26.92452425280353,2.9878382236367327,-846.7820439131892,846.7820439131892,0.9626556016597511,0.8769034362501569,env_fast_forward_log_info,13,67.58333333333333,True,5,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,2,20264402,1,1000,8.997917468743399,12.154028749244755,1.3507601943966399,-456.93330960957604,456.93330960957604,0.7541713014460512,0.8519297788540522,env_fast_forward_log_info,7,55.0,True,3,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,3,20264403,1,1000,8.999660283464847,22.697574824513868,2.522047956211894,-792.2043726932476,792.2043726932476,0.9347593582887701,0.8704280406236649,env_fast_forward_log_info,12,63.27272727272727,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,4,20264404,1,1000,8.999566930822574,25.10909470601473,2.7900336648443282,-818.6344305569938,818.6344305569938,0.9564315352697096,0.8758736269341575,env_fast_forward_log_info,12,75.63636363636364,True,8,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,5,20264405,1,1000,9.014940279173036,14.682711297116475,1.628708659450305,-443.0036121436696,443.0036121436696,0.8156182212581344,0.875940278172493,env_fast_forward_log_info,7,141.33333333333334,True,4,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,6,20264406,1,1000,9.021450152129647,16.71492561772466,1.8527980907569337,-530.4506634167856,530.4506634167856,0.8526543878656555,0.8442323025729921,env_fast_forward_log_info,8,119.0,True,5,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,7,20264407,1,1000,8.997475303089772,21.66765290182084,2.408192539787253,-717.6722778858168,717.6722778858168,0.9222689075630253,0.8784966551595264,env_fast_forward_log_info,11,78.2,True,5,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,8,20264408,1,1000,9.012539405190106,19.942800433910453,2.212783715811092,-611.1991761382639,611.1991761382639,0.8514225500526871,0.8771418548292584,env_fast_forward_log_info,10,99.11111111111111,True,5,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,9,20264409,1,1000,8.991743608102215,23.805821013916283,2.6475199973968904,-802.9932158462597,802.9932158462597,0.948905109489051,0.8796789993842443,env_fast_forward_log_info,13,73.66666666666667,True,5,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,10,20264410,1,1000,9.02476209882068,19.59133964612847,2.1708427802976202,-652.2810480350573,652.2810480350573,0.9035874439461884,0.8779998438225852,env_fast_forward_log_info,10,76.0,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,11,20264411,1,1000,9.009689281568665,26.461402271315457,2.9369938789618613,-887.0103993019906,887.0103993019906,0.9721074380165289,0.8710398756795459,env_fast_forward_log_info,14,66.46153846153847,True,7,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,12,20264412,1,1000,9.022859548677644,21.08012738991529,2.336302286009175,-740.5303432163047,740.5303432163047,0.8755186721991701,0.8665433542595969,env_fast_forward_log_info,12,61.27272727272727,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,13,20264413,1,1000,8.992362128194978,20.131667064409704,2.2387518182000417,-685.0767433452288,685.0767433452288,0.8837696335078534,0.8765521662102805,env_fast_forward_log_info,10,96.0,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,14,20264414,1,1000,8.993859833707013,26.423592824023217,2.9379591535319896,-863.7346002866308,863.7346002866308,0.9751809720785936,0.8786989400784174,env_fast_forward_log_info,14,67.61538461538461,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,15,20264415,1,1000,8.995221378483597,26.49046444296837,2.9449485819585353,-905.4023110861342,905.4023110861342,0.9669079627714581,0.8785521272155974,env_fast_forward_log_info,14,67.38461538461539,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,16,20264416,1,1000,8.979117848137689,26.60288867186755,2.9627508093554105,-906.1973239227252,906.1973239227252,0.9761658031088083,0.8769879423909717,env_fast_forward_log_info,14,65.23076923076923,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,17,20264417,1,1000,8.995490948262411,22.216985175199806,2.4697912879887105,-739.5690432510894,739.5690432510894,0.9084287200832466,0.8779895123508241,env_fast_forward_log_info,11,82.6,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,18,20264418,1,1000,9.029980939167068,26.7079645476304,2.957698884145592,-865.9897901632684,865.9897901632684,0.9761410788381742,0.8698397295342551,env_fast_forward_log_info,14,67.23076923076923,True,6,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,19,20264419,1,1000,8.988382118835602,28.414340645540506,3.1612297151894375,-886.8610341404021,886.8610341404021,0.9638055842812823,0.8795786516533958,env_fast_forward_log_info,14,66.38461538461539,True,5,0,0,0,0,0
C11_J03_K1_SCALE_1P5,full_c11_channel_scale_1p5,9201,20,20264420,1,1000,9.002007032980309,24.91163264405914,2.76734205525405,-852.5154458140295,852.5154458140295,0.9535123966942148,0.8886455512709088,env_fast_forward_log_info,14,66.92307692307692,True,7,0,0,0,0,0
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,1,20264401,0,1000,9.011372851382689,-0.19245584389427683,-0.021356994885052032,-2.5090001907967086,2.5090001907967086,0.5,0.6660784168375863,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,2,20264402,0,1000,8.997917468743399,-0.17903021000092845,-0.01989684953466581,-2.290381548225018,2.290381548225018,0.4897959183673469,0.6680751459466087,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,3,20264403,0,1000,8.999660283464847,-0.18085637944750488,-0.020095911817893157,-2.4511999355986487,2.4511999355986487,0.4897959183673469,0.6551374942064285,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,4,20264404,0,1000,8.999566930822574,-0.09865338222589348,-0.01096201439293884,-2.8242728906955312,2.8242728906955312,0.5510204081632653,0.5635541362894906,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,5,20264405,0,1000,9.014940279173036,-0.09530443266849037,-0.010571831838827544,-2.8872657747727013,2.8872657747727013,0.5490196078431373,0.565239331788487,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,6,20264406,0,1000,9.021450152129647,-0.10011562034487731,-0.011097508566429702,-2.716152956665648,2.716152956665648,0.5416666666666666,0.5704134917921491,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,7,20264407,0,1000,8.997475303089772,-0.13393916804343464,-0.01488630571705369,-2.55855569268911,2.55855569268911,0.49056603773584906,0.6220008614990447,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,8,20264408,0,1000,9.012539405190106,-0.0986367568606511,-0.010944391189440853,-2.9786842524373434,2.9786842524373434,0.5686274509803921,0.5629444734917747,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,9,20264409,0,1000,8.991743608102215,-0.11081766439601781,-0.012324379922950988,-3.0015112005131455,3.0015112005131455,0.6078431372549019,0.6010480539666282,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,10,20264410,0,1000,9.02476209882068,-0.10493697688216352,-0.01162767236777092,-2.7564858178147715,2.7564858178147715,0.4791666666666667,0.5983188500006994,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,11,20264411,0,1000,9.009689281568665,-0.20176159627735613,-0.022393846221767558,-2.346079243361716,2.346079243361716,0.4897959183673469,0.669346711701817,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,12,20264412,0,1000,9.022859548677644,-0.19183802139014006,-0.021261332990410463,-2.477139635826354,2.477139635826354,0.5,0.656734792722596,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,13,20264413,0,1000,8.992362128194978,-0.09660811545327308,-0.010743352422425748,-2.679386389426253,2.679386389426253,0.5102040816326531,0.5831589781575732,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,14,20264414,0,1000,8.993859833707013,-0.09133561821654446,-0.010155330403775985,-2.619772355276997,2.619772355276997,0.5,0.5975526786512799,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,15,20264415,0,1000,8.995221378483597,-0.08478094339370734,-0.009425109158124978,-2.6517766529494553,2.6517766529494553,0.5106382978723404,0.5884118692742454,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,16,20264416,0,1000,8.979117848137689,-0.09394288230687386,-0.010462373241527068,-2.803013756764715,2.803013756764715,0.54,0.5711811466349496,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,17,20264417,0,1000,8.995490948262411,-0.09440005701035259,-0.01049415285427941,-2.7652758847810297,2.7652758847810297,0.5490196078431373,0.5707031438748041,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,18,20264418,0,1000,9.029980939167068,-0.09923860812559726,-0.010989902281538049,-2.847512505618498,2.847512505618498,0.5686274509803921,0.5609192930989795,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,19,20264419,0,1000,8.988382118835602,-0.18708693934604526,-0.020814306387130034,-2.5364144382821143,2.5364144382821143,0.4897959183673469,0.6633867770433426,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_SIGN_FLIP,full_c11_channel_sign_flip,9201,20,20264420,0,1000,9.002007032980309,-0.10055198478512462,-0.011169951813716225,-2.8925954101952227,2.8925954101952227,0.5714285714285714,0.5768450184000863,env_fast_forward_log_info,0,,False,0,1,1,1,1,1
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,1,20264401,1,1000,9.011372851382689,28.161439650447573,3.125099817185628,-879.8244748995475,879.8244748995475,0.9444444444444444,0.8853785809543397,env_fast_forward_log_info,13,67.08333333333333,True,9,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,2,20264402,1,1000,8.997917468743399,22.743275403755252,2.5276154713309964,-732.3073207472294,732.3073207472294,0.8810526315789474,0.8752057370212343,env_fast_forward_log_info,11,81.5,True,7,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,3,20264403,1,1000,8.999660283464847,13.610221690358596,1.5123039383347363,-435.40241627894966,435.40241627894966,0.7746947835738068,0.8684102776977751,env_fast_forward_log_info,7,138.66666666666666,True,4,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,4,20264404,1,1000,8.999566930822574,27.674758425191975,3.0751211294855563,-865.0699353871375,865.0699353871375,0.9486910994764398,0.8769784586297141,env_fast_forward_log_info,12,69.45454545454545,True,8,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,5,20264405,1,1000,9.014940279173036,25.202791100583273,2.7956692246546075,-843.4021838364934,843.4021838364934,0.9340425531914893,0.8736287835571501,env_fast_forward_log_info,13,74.08333333333333,True,9,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,6,20264406,1,1000,9.021450152129647,26.47307934239507,2.934459415723281,-847.603243674527,847.603243674527,0.8787878787878788,0.8719045403930876,env_fast_forward_log_info,13,69.75,True,9,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,7,20264407,1,1000,8.997475303089772,12.82350121419877,1.4252332773611642,-396.3691132008291,396.3691132008291,0.7113866967305524,0.875449506772889,env_fast_forward_log_info,7,68.33333333333333,True,4,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,8,20264408,1,1000,9.012539405190106,27.184320552623834,3.0162775806526887,-865.6554993483353,865.6554993483353,0.9602094240837696,0.8756231284803815,env_fast_forward_log_info,13,66.25,True,10,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,9,20264409,1,1000,8.991743608102215,24.789357352722437,2.756902157484275,-860.6813528157065,860.6813528157065,0.9750778816199377,0.8742462876770232,env_fast_forward_log_info,13,68.75,True,9,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,10,20264410,1,1000,9.02476209882068,21.548697815684136,2.387730289145243,-704.0589000073325,704.0589000073325,0.8872497365648051,0.8678807235426373,env_fast_forward_log_info,11,85.8,True,8,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,11,20264411,0,1000,9.009689281568665,5.540155599638821,0.6149108394861572,-125.31593010761216,125.31593010761216,0.5311111111111111,0.8957816842529509,env_fast_forward_log_info,2,42.0,True,1,1,1,1,1,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,12,20264412,1,1000,9.022859548677644,28.931706865318123,3.2064897729188573,-961.8141070039113,961.8141070039113,0.9747634069400631,0.8785150398810705,env_fast_forward_log_info,15,63.0,True,7,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,13,20264413,1,1000,8.992362128194978,25.677514384966347,2.855480464299379,-869.3751480498476,869.3751480498476,0.9567510548523207,0.880243150724305,env_fast_forward_log_info,13,70.66666666666667,True,8,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,14,20264414,1,1000,8.993859833707013,26.62541872886941,2.960399563831669,-864.8835797130063,864.8835797130063,0.9756871035940803,0.8802852183580399,env_fast_forward_log_info,13,71.83333333333333,True,6,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,15,20264415,1,1000,8.995221378483597,23.69861645102501,2.6345784560357415,-758.7832467636836,758.7832467636836,0.9074468085106383,0.8776675942871306,env_fast_forward_log_info,12,80.0909090909091,True,8,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,16,20264416,0,1000,8.979117848137689,6.554697744362056,0.7299935088524906,-142.9336909306623,142.9336909306623,0.5774155995343423,0.8425448288520178,env_fast_forward_log_info,2,42.0,True,2,1,1,1,1,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,17,20264417,1,1000,8.995490948262411,27.638202521391214,3.072450706732118,-882.5436103561807,882.5436103561807,0.9726603575184016,0.8747981472147836,env_fast_forward_log_info,14,68.15384615384616,True,8,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,18,20264418,1,1000,9.029980939167068,26.472874101158233,2.931664449736935,-877.3127120405054,877.3127120405054,0.9542619542619543,0.8777956515550613,env_fast_forward_log_info,13,68.33333333333333,True,8,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,19,20264419,1,1000,8.988382118835602,23.546846443880348,2.6196979759612975,-716.5285959713874,716.5285959713874,0.8529729729729729,0.8778845022122065,env_fast_forward_log_info,10,88.66666666666667,True,6,0,0,0,0,0
C11_J03_K1_STATIC_MEAN,full_c11_channel_static_mean,9201,20,20264420,1,1000,9.002007032980309,25.346903716446835,2.815694724919049,-866.5274135126543,866.5274135126543,0.877507919746568,0.8760353277126948,env_fast_forward_log_info,13,69.25,True,7,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,1,20264401,1,1000,9.011372851382689,27.459121458919252,3.047162947508711,-870.0946578368352,870.0946578368352,0.9610526315789474,0.878449077407519,env_fast_forward_log_info,13,66.0,True,9,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,2,20264402,1,1000,8.997917468743399,26.004915761726444,2.8901038325880704,-881.0090209312407,881.0090209312407,0.9524815205913411,0.8785305635796653,env_fast_forward_log_info,13,70.83333333333333,True,7,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,3,20264403,1,1000,8.999660283464847,13.746086711110548,1.5274006215952787,-474.3557310217942,474.3557310217942,0.7258566978193146,0.8249137749274572,env_fast_forward_log_info,9,110.625,True,6,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,4,20264404,1,1000,8.999566930822574,24.65693005605135,2.73979073055215,-755.9782344089607,755.9782344089607,0.8951271186440678,0.8747716562615501,env_fast_forward_log_info,11,81.8,True,8,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,5,20264405,1,1000,9.014940279173036,22.072268944821555,2.448409890835827,-731.2791510840007,731.2791510840007,0.8806941431670282,0.8746939847866694,env_fast_forward_log_info,11,82.6,True,6,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,6,20264406,1,1000,9.021450152129647,28.137366909533743,3.1189405733058893,-880.5835441698343,880.5835441698343,0.9708636836628513,0.8772738327582678,env_fast_forward_log_info,13,68.41666666666667,True,11,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,7,20264407,1,1000,8.997475303089772,12.697174367122354,1.411193022420644,-442.8248883032237,442.8248883032237,0.7791208791208791,0.8761446293857362,env_fast_forward_log_info,7,73.33333333333333,True,4,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,8,20264408,1,1000,9.012539405190106,30.336157520092094,3.3659944391058336,-982.0069558726556,982.0069558726556,0.9526315789473684,0.8752570235066943,env_fast_forward_log_info,15,62.857142857142854,True,9,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,9,20264409,1,1000,8.991743608102215,29.91426866101101,3.3268596130850616,-1000.1112638263177,1000.1112638263177,0.9625779625779626,0.879689171910286,env_fast_forward_log_info,15,63.357142857142854,True,6,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,10,20264410,1,1000,9.02476209882068,27.624634896067437,3.060982061751779,-905.8343071095953,905.8343071095953,0.9643605870020965,0.8759735508097543,env_fast_forward_log_info,14,67.92307692307692,True,9,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,11,20264411,0,1000,9.009689281568665,8.501429746672512,0.9435874513524111,-234.69444131404217,234.69444131404217,0.5921787709497207,0.8526371932691998,env_fast_forward_log_info,3,420.5,True,2,1,1,1,1,1
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,12,20264412,1,1000,9.022859548677644,30.210066278465096,3.3481698474285313,-1042.1019885075432,1042.1019885075432,0.9662090813093981,0.8780817008680768,env_fast_forward_log_info,15,61.5,True,11,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,13,20264413,1,1000,8.992362128194978,26.34920818684623,2.9301764999243045,-854.5289201231338,854.5289201231338,0.9726890756302521,0.8785547233290143,env_fast_forward_log_info,12,73.18181818181819,True,8,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,14,20264414,1,1000,8.993859833707013,26.12799441246316,2.9050924625866603,-840.6209017437619,840.6209017437619,0.9593582887700535,0.8797176761759652,env_fast_forward_log_info,13,72.91666666666667,True,8,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,15,20264415,1,1000,8.995221378483597,23.075347369909288,2.565289546414621,-727.2639840210522,727.2639840210522,0.8722044728434505,0.8752900312344233,env_fast_forward_log_info,11,87.4,True,7,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,16,20264416,0,1000,8.979117848137689,9.46331519316882,1.0539248234871486,-246.95996077415307,246.95996077415307,0.5957918050941307,0.8486545963419808,env_fast_forward_log_info,4,295.0,True,2,0,1,1,0,1
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,17,20264417,1,1000,8.995490948262411,17.581735941953955,1.9545054342309223,-549.3152654112189,549.3152654112189,0.7626582278481012,0.8806452833943896,env_fast_forward_log_info,9,105.375,True,5,0,0,0,0,0
C11_J03_K1_TIME_PERMUTED,full_c11_channel_time_permuted,9201,18,20264418,1,1000,9.029980939167068,29.167246850486848,3.2300452289966026,-953.7249191034315,953.7249191034315,0.9665271966527197,0.8793011324273216,env_fast_forward_log_info,14,66.53846153846153,True,7,0,0,0,0,0
