configuration_id,paper_label,formal_run,internal_training_seed,checkpoint_batch,reset_seed,success_lenient_rotation_span,success_secondary_strict_common_kinematic,scaled_signed_horizontal_progress_x100,forward_displacement,forward_body_lengths,best_fit_rotation_range_degrees,max_rotation_excursion_degrees,net_best_fit_rotation_degrees,desired_net_rotation_degrees,desired_active_rotation_fraction,torque_saturation_fraction_pre_step,mean_abs_active_torque_pre_step,mean_abs_k1,mean_abs_k2
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264107,False,False,2.1170181477069856,21.170181477069853,2.3504846458613944,19.806706654498726,19.806706654498726,-1.2661566416650678,1.2661566416650678,0.4863636363636364,0.9895,787.5296020507812,111.92044067382812,86.82920837402344
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264108,False,False,2.4641306491428985,24.641306491428985,2.733485358082825,28.444197513135926,28.444197513135926,-14.112693327074583,14.112693327074583,0.5,0.986375,790.0722045898438,111.54803466796875,87.1970443725586
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264109,False,False,2.559530021864921,25.59530021864921,2.843441205320234,31.29596318772746,31.29596318772746,-0.32217729042432347,0.32217729042432347,0.5136054421768708,0.98875,795.5582885742188,112.05109405517578,86.45561218261719
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264110,False,False,2.6127928447700106,26.127928447700107,2.8996855946367557,48.74519372627801,48.74519372627801,-23.45416186858315,23.45416186858315,0.5369738339021616,0.988625,778.3298950195312,112.03340911865234,86.76323699951172
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264111,False,False,2.6445095072221014,26.445095072221015,2.942061870193565,35.85145709734523,35.85145709734523,-7.7209465687518835,7.7209465687518835,0.5510440835266821,0.987625,792.9590454101562,111.62541198730469,87.11972045898438
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264112,False,False,2.6529834456020036,26.529834456020037,2.9491464252270836,50.71411731946526,50.71411731946526,-26.19982742990633,26.19982742990633,0.5208333333333334,0.988625,782.246826171875,112.36082458496094,86.96873474121094
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264113,False,False,2.524864352028817,25.248643520288173,2.8017273074718,30.37122068380797,30.37122068380797,-17.338201224297155,17.338201224297155,0.5104740904079382,0.987875,794.5319213867188,112.0284194946289,86.72638702392578
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264114,False,False,2.8904084232856984,28.904084232856984,3.220713839075059,37.890602296291,37.890602296291,-24.251084253070456,24.251084253070456,0.5619930475086906,0.9885,787.9630126953125,112.82286071777344,86.45896911621094
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264115,False,False,2.6891952410293745,26.891952410293744,2.9848846462564618,28.429437358602126,28.429437358602126,-9.263558051599306,9.263558051599306,0.5047619047619047,0.987125,784.6626586914062,111.92487335205078,86.72927856445312
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264116,False,False,2.695754959068727,26.95754959068727,2.9941911063639157,29.35860043717603,29.35860043717603,-15.711671467411644,15.711671467411644,0.5028058361391695,0.988,793.223876953125,111.74336242675781,87.18207550048828
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264117,False,False,2.799195834547281,27.991958345472813,3.1123013891260296,41.34471206184492,41.34471206184492,-27.509437812667596,27.509437812667596,0.504950495049505,0.98775,786.8369750976562,111.87862396240234,87.24417114257812
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264118,False,False,2.8031048881076277,28.031048881076277,3.1079838178371606,29.594099408911376,29.594099408911376,-13.623654591307629,13.623654591307629,0.5430622009569378,0.986625,790.5558471679688,111.34552764892578,86.8242416381836
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264119,False,False,2.5708220272697506,25.70822027269751,2.856163492399716,26.875128361313124,26.875128361313124,-11.636061530009325,11.636061530009325,0.5122520420070011,0.988375,784.166015625,112.40465545654297,86.67383575439453
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264120,False,False,3.081549258851447,30.815492588514466,3.426605335363754,35.34293092360259,35.34293092360259,-16.927632330285242,16.927632330285242,0.5113378684807256,0.988375,775.547119140625,112.62385559082031,86.6005859375
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264101,False,False,3.110435105077922,31.104351050779222,3.4541023393812487,41.30190379166195,41.30190379166195,-23.797197438023755,23.797197438023755,0.5254237288135594,0.9905,1072.519287109375,177.18919372558594,113.20126342773438
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264102,False,False,2.7225565219204872,27.225565219204874,3.027542047764091,30.40381666624962,30.40381666624962,-9.86519384254662,9.86519384254662,0.5148063781321185,0.991625,1076.3489990234375,176.9043426513672,113.19539642333984
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264103,False,False,2.6483220541477204,26.483220541477206,2.9386482750326093,46.50532977733732,46.50532977733732,-26.902676989262147,26.902676989262147,0.48419864559819414,0.990875,1074.0487060546875,176.6239013671875,112.62728118896484
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264104,False,False,2.9127371713798498,29.127371713798496,3.2331031646063484,34.021638485596185,34.021638485596185,-15.209688155984887,15.209688155984887,0.5305651672433679,0.990375,1082.5762939453125,176.9943084716797,113.67667388916016
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264105,False,False,2.9536658929660917,29.536658929660916,3.2792447650162,44.60127535287346,44.60127535287346,-36.33549476574672,36.33549476574672,0.5245901639344263,0.993,1061.6778564453125,176.6750030517578,112.5449447631836
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264106,False,False,3.0748759392648934,30.748759392648935,3.423711122138391,40.31288686915304,40.31288686915304,-33.551150489478275,33.551150489478275,0.5608899297423887,0.991,1086.3814697265625,177.31924438476562,114.20021057128906
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264107,False,False,2.344055997133255,23.44055997133255,2.602560415586775,29.553289986787494,29.553289986787494,-11.106439220089177,11.106439220089177,0.49613259668508286,0.990875,1089.68798828125,177.1201934814453,114.53797149658203
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264108,False,False,2.911064853244461,29.11064853244461,3.2292740466261716,33.828344315335016,33.828344315335016,-24.93990990328561,24.93990990328561,0.49835706462212487,0.991875,1066.221923828125,177.47755432128906,113.29845428466797
