episode_id,configuration_id,paper_label,formal_run,training_seed,checkpoint_batch,reset_seed,npz_relative_path,npz_episode_index,formal_rolling,lenient_full_rotation_span,forward_body_lengths,rotation_span_degrees,net_rotation_degrees,desired_net_rotation_degrees,desired_active_rotation_fraction,technical_exclusion,technical_reason,initial_body_length,forward_body_lengths_recomputed,rotation_span_degrees_recomputed,rotation_reversal_index,shape_rms_radians,shape_velocity_rms_radians,shape_pc1_variance_fraction,shape_period_steps,shape_repeatability,shape_cycle_count,shape_spectral_top3_fraction,periodic_crawling_descriptor,positive_cycle_fraction,median_cycle_progress_body_lengths,post_transient_progress_body_lengths,positive_progress_window_count,shape_window_pass_count,support_window_pass_count,valid_support_window_count,window_progress_body_lengths,window_shape_amplitude_degrees,window_support_span_indices,window_valid_contact_samples,support_span_indices,support_alternation_count,support_repeatability,contact_valid_fraction,mean_contact_strength,automated_gait_label,kinematic_crawling_screen,automated_crawling_candidate,gate_not_formal_rolling,gate_rotation_below_crawling_limit,gate_forward_progress,gate_post_transient_progress,gate_sustained_window_progress,gate_repeated_internal_deformation,gate_repeated_support_migration,gate_support_windows_observable
HPR_O2_PS__run4__reset20264109,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264109,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,8,False,False,2.532316713461742,31.394901130044513,-14.238914633627944,14.238914633627944,0.5022222222222222,False,,9.00152258142669,2.5323167134617415,31.394901275634766,0.9571469694244341,0.8480119924434248,0.25011069018249227,0.30497913230602475,37.0,0.2781103708537584,24.35135135135135,0.31934840268216014,False,1.0,0.10832202268221217,2.319853355449107,4,4,4,4,0.5489004;0.820150841;0.323045311;0.627756803,50.761043;46.6512377;50.1523059;45.7638415,4.33118519;3.64978263;4.19143114;3.45423362,206;218;210;216,3.2544890642166133,37.0,-0.08856268885917026,0.9400665926748057,0.7534847855567932,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264110,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264110,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,9,False,False,3.158259018353647,50.60224268803728,-39.23909572222845,39.23909572222845,0.5093304061470911,False,,9.010607389996418,3.158259018353647,50.60224437713623,0.8933800998409229,0.8399156608710054,0.2508195258058189,0.307929413306489,36.0,0.4256551826249222,25.02777777777778,0.34498338603848855,False,1.0,0.12346191149875761,2.9811004700765906,4,4,4,4,0.834079137;0.485477241;0.853694741;0.807849351,49.8810649;44.4543612;49.9783525;48.0662965,3.39777827;3.89790171;4.35312592;3.8797641,201;218;192;213,3.277638566493988,36.0,-0.0321090739616718,0.9123196448390677,0.7417184710502625,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264111,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264111,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,10,False,False,3.106991531474228,38.5779098755846,-19.033522925296065,19.033522925296065,0.4964788732394366,False,,8.988626425616648,3.106991531474228,38.57790946960449,0.9349356282590695,0.8256566045568722,0.2504487322829011,0.3105016232549333,36.0,0.42577152628745546,25.02777777777778,0.295008169861815,False,1.0,0.12027564729492393,2.8791999989677923,4,4,4,4,0.828744933;0.753491856;0.624487036;0.672476174,46.3560151;47.2741995;44.951564;49.3403314,3.85349482;3.695395;3.02252738;3.30012457,206;222;208;198,2.9784047603607178,28.0,0.1099944848894512,0.9223085460599334,0.7445025444030762,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264112,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264112,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,11,False,False,3.0904117226837915,30.28826602840222,-16.45127365161353,16.45127365161353,0.5126728110599078,False,,8.995767124033947,3.0904117226837915,30.288265228271484,0.9506406003837495,0.8579275388650917,0.24863915543349963,0.29401426186982765,37.0,0.37703025600955115,24.35135135135135,0.2904503107167089,False,1.0,0.13179314404966067,2.9740920977514285,4,4,4,4,0.668501516;0.686080134;0.808762931;0.810747517,50.3859063;44.9350275;51.1392854;49.2509929,4.13891917;4.65531357;3.33428574;4.03065034,203;219;208;203,3.3108578085899354,35.0,0.07123171685655513,0.9211986681465039,0.7454816102981567,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264113,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264113,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,12,False,False,2.6234676417854916,42.53871579110201,-24.673698144813937,24.673698144813937,0.51431718061674,False,,9.01181333849076,2.6234676417854916,42.53871536254883,0.9337688323582043,0.8576504450763485,0.246252402180104,0.276164411721906,36.0,0.2817044363835006,25.02777777777778,0.25523857904340247,False,1.0,0.09034413133115066,2.47852393136489,4,4,4,4,0.755096745;0.677415858;0.589440472;0.456570856,46.7834177;51.9800065;46.1201913;49.2400667,3.47489393;4.29534589;3.61154771;3.5895539,221;216;212;217,3.068789243698122,33.0,-0.0671958990328509,0.9578246392896781,0.7622531056404114,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264114,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264114,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,13,False,False,3.2320833950975683,46.77500971128714,-34.62757878757595,34.62757878757595,0.5048076923076923,False,,8.97443414009045,3.2320833950975674,46.775009632110596,0.8818274234218731,0.8511175378232645,0.25107103576880563,0.30039922525767104,37.0,0.36140418502431276,24.35135135135135,0.33071366364771565,False,1.0,0.12294562507752863,3.0882593008549906,4,4,4,4,0.697682541;0.641441629;0.983101467;0.766033664,50.7492063;45.9243157;51.5022827;45.9324628,3.84197803;4.3655491;4.59022652;2.61106056,199;218;222;224,3.1793605685234074,29.0,0.15218513662234442,0.9544950055493896,0.7607182264328003,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264115,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264115,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,14,False,False,2.9738361639269546,37.05311150382637,-21.11026082834625,21.11026082834625,0.5137211855104281,False,,9.00937744579868,2.973836163926955,37.05311107635498,0.9349588961969726,0.8169888182807538,0.2522148039090307,0.3140095104885759,36.0,0.43062373961780637,25.02777777777778,0.37780871283128686,False,1.0,0.1098559263615448,2.7863825389799537,4,4,4,4,0.728336957;0.594683597;0.52602716;0.937334826,46.9347969;44.0544789;47.3461121;48.534219,3.82356753;3.96790727;3.24439381;4.85397166,217;224;222;205,2.9239546060562134,40.0,0.027873372161732222,0.9600443951165372,0.766139566898346,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264116,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264116,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,15,False,False,2.9591771372693323,29.288213918028184,2.0289887846035053,-2.0289887846035053,0.5155709342560554,False,,9.0032829011452,2.9591771372693323,29.288214683532715,0.9908060806613723,0.8015643592182421,0.2545914288273033,0.3281263993567837,35.0,0.4532923208640154,25.742857142857144,0.34595349837869505,False,1.0,0.11159859782420398,2.812228243264862,4,4,4,4,0.624044453;0.697865962;0.709595437;0.780722392,46.8880273;44.7229043;42.724138;48.9632136,3.47684526;3.23212399;2.6368266;3.91203184,221;217;224;207,2.7610392570495605,34.0,-0.07861658911684151,0.9611542730299667,0.7700933814048767,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264117,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264117,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,16,False,False,3.3202058073890464,26.33202455697495,-2.4469545375947988,2.4469545375947988,0.48,False,,8.9939741836292,3.320205807389047,26.332024574279785,0.9928610457317312,0.8352906542981955,0.250257500846002,0.3212462273597049,107.0,0.3412844406604564,8.42056074766355,0.3838549837449549,False,1.0,0.34989535257889365,3.091647472316028,4,4,4,4,1.00868982;0.717413287;0.610903805;0.75464056,52.1093281;43.6642856;48.834578;45.8057222,5.23345247;3.4075776;4.0316934;3.79484531,195;212;219;216,2.9899060487747198,36.0,0.08282053872937457,0.9311875693673696,0.7506754994392395,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264118,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264118,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,17,False,False,2.9650930244423437,28.670360238753812,-12.448156088983108,12.448156088983108,0.5283687943262412,False,,9.019045955195168,2.9650930244423437,28.670361518859863,0.9587526343237623,0.8237695731772673,0.25045581278064627,0.3122474542333665,259.0,0.3270652604034848,3.4787644787644787,0.35825500232383983,False,1.0,0.803798611068936,2.8077068727455767,4,4,4,4,0.744633514;0.517654805;0.762834891;0.782583663,47.2616835;43.4353567;51.9765561;45.6057938,2.88517733;3.50911229;4.60063261;2.99353874,220;222;201;211,2.8749016523361206,36.0,-0.14021539976535086,0.9445061043285239,0.7534300684928894,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264119,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264119,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,18,False,False,3.2411990105987023,35.69803891979799,-20.180217228051553,20.180217228051553,0.5268456375838926,False,,9.000962424282566,3.2411990105987023,35.698039054870605,0.9322094264140262,0.854934657250616,0.25025578452731706,0.3005747034882849,322.0,0.47795611925661174,2.798136645962733,0.30444477485975563,False,1.0,1.1136458981026016,3.1068721614371353,4,4,4,4,0.755709157;0.859837097;0.653916919;0.837408989,48.4829174;48.8573749;48.2925305;49.9332647,3.28921966;3.90718371;3.29744799;4.10092757,208;211;205;209,3.1174518704414362,32.0,0.2048067789457238,0.9211986681465039,0.7458335161209106,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_PS__run4__reset20264120,HPR_O2_PS,HPR-O2-PS,4,9205,1500,20264120,tasks\HPR_O2_PS\run4\checkpoint_1500.npz,19,False,False,3.7792924303306985,35.79494347393969,-22.73188666076367,22.73188666076367,0.5448275862068965,False,,8.99300899070223,3.7792924303306976,35.794944286346436,0.9272384893506965,0.8364763015780619,0.25161782611817657,0.28947014872410204,36.0,0.4265666048167272,25.02777777777778,0.23009071616613633,False,1.0,0.14382429324475163,3.5652857180846547,4,4,4,4,0.797188166;0.893840121;0.864193202;1.01006423,46.3966108;49.2012621;48.6349304;46.7625322,3.37563341;3.89440376;3.81880391;2.52856174,225;218;209;193,2.872785830497742,32.0,0.0031637164786940727,0.9345172031076582,0.7583403587341309,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_OBS_PS__run0__reset20264101,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264101,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,0,False,False,0.004044773828711477,5.05483254446482,1.1593244640788913,-1.1593244640788913,0.34782608695652173,False,,9.00504617253208,0.004044773828711484,5.054832458496094,0.8266537450036655,0.08096969478199778,0.004138570094385766,0.7374139989695785,97.0,0.8357975001395178,9.288659793814434,0.37863157180388446,True,0.6666666666666666,1.5439294431688797e-06,0.0020185807876052712,0,0,0,4,0.00154424976;0.000468597044;6.07589457e-06;-3.41914119e-07,8.05903533;0.697376732;0.181056657;0.047755647,0.0546619892;5.36441803e-05;2.74181366e-06;9.53674316e-07,226;226;226;226,0.00016546249389648438,5.0,0.12545355811327846,1.0,0.8225679993629456,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264102,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264102,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,1,False,False,-0.0004936696633672783,0.30392009461358277,0.0004716750612523186,-0.0004716750612523186,0.0,False,,8.992629925424678,-0.0004936696633672783,0.30392009764909744,0.0,0.07467686659798918,0.00440323210644515,0.7812638175802797,93.0,0.853039747516533,9.688172043010752,0.3514407854917505,True,0.4444444444444444,-1.5897242118158748e-08,-0.0001975382191874075,0,0,0,4,-0.000175029361;-2.25458727e-05;2.60549067e-07;-2.23534902e-07,7.68897971;0.593579057;0.146476802;0.0385348051,0.00069129467;1.90734863e-06;9.53674316e-07;9.53674316e-07,226;226;226;226,7.62939453125e-06,7.0,0.28507038057903206,1.0,0.822503387928009,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264103,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264103,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,2,False,False,-0.0026325916545967823,2.620623452182236,-0.1008767470011243,0.1008767470011243,0.425531914893617,False,,9.012041613310572,-0.002632591654596795,2.6206234097480774,0.8409428374002537,0.07131609927643587,0.004476188505187567,0.7906143638775,92.0,0.8541792636588584,9.793478260869565,0.334824631432642,True,0.5555555555555556,3.101087302842695e-07,-0.0015564535334237088,0,0,0,4,-0.00140007235;-0.000154751268;-2.53382229e-06;9.03911971e-07,7.43566147;0.535202129;0.131212215;0.0344645956,0.00332224369;1.28746033e-05;1.43051147e-06;9.53674316e-07,226;226;226;226,5.8650970458984375e-05,7.0,0.36147268004890815,1.0,0.8225520849227905,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264104,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264104,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,3,False,False,-0.00453338952203141,7.014495868952263,-1.7336356635138714,1.7336356635138714,0.5972222222222222,False,,9.009106802611093,-0.004533389522031414,7.014495670795441,0.8627129983130324,0.0815225928011793,0.00407576783920076,0.7207692666076996,97.0,0.8256848428884768,9.288659793814434,0.3767561534286222,True,0.4444444444444444,-2.3013908192417343e-06,-0.002544948850558989,0,0,0,4,-0.00188740404;-0.00065017057;-8.86880665e-06;1.49456428e-06,8.06375558;0.703729921;0.184708647;0.0487238256,0.101096511;8.17775726e-05;3.81469727e-06;9.53674316e-07,226;226;226;226,0.00024509429931640625,5.0,0.09250388036802866,1.0,0.8225980997085571,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264105,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264105,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,4,False,False,0.0020637519316225534,1.9380814290255641,0.36201125827758035,-0.36201125827758035,0.6774193548387096,False,,9.007152880067189,0.0020637519316225534,1.9380814135074615,0.7335670498990512,0.07850828201569417,0.004274701433840992,0.7613148546911801,95.0,0.8471048950594773,9.48421052631579,0.370906870568642,True,0.5555555555555556,5.568815350603587e-07,0.0010978733657288928,0,0,0,4,0.000917778179;0.000178695383;2.27477908e-06;-8.74975477e-07,7.93828;0.658356557;0.16640154;0.0438462498,0.0107445717;1.58548355e-05;1.90734863e-06;9.53674316e-07,226;226;226;226,5.4836273193359375e-05,5.0,0.17884169663723032,1.0,0.8225241899490356,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264106,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264106,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,5,False,False,-0.003709964798605077,4.4909043488160565,-0.906927596323207,0.906927596323207,0.6698113207547169,False,,8.981119696057707,-0.0037099647986050645,4.49090439081192,0.8177334072913893,0.08002469745287026,0.004185904247984175,0.7444112182459521,96.0,0.8390495930006239,9.385416666666666,0.37487181975411155,True,0.4444444444444444,-8.642591490425436e-07,-0.0019300879545313544,0,0,0,4,-0.0014935613;-0.000433006277;-4.8391212e-06;1.31874597e-06,8.01687566;0.679448149;0.174733902;0.0460634146,0.0394984484;4.45842743e-05;2.38418579e-06;9.53674316e-07,226;226;226;226,0.00014543533325195312,5.0,0.13047250926072265,1.0,0.8225657343864441,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264107,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264107,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,6,False,False,0.004867941934742349,8.177282201538832,0.9360619180503377,-0.9360619180503377,0.4713375796178344,False,,9.006730384027463,0.004867941934742349,8.177282333374023,0.944539049745734,0.07501350409112512,0.004256908098019363,0.7228004618974132,94.0,0.8292107697759108,9.585106382978724,0.34878406918462107,True,0.6666666666666666,2.677847115546879e-06,0.003331067453664342,0,0,0,4,0.00262854324;0.000691112125;1.11996986e-05;2.12389678e-07,7.63573257;0.590945708;0.150140693;0.039489467,0.0361149311;4.85181808e-05;4.29153442e-06;9.53674316e-07,226;226;226;226,0.000240325927734375,5.0,0.26635544702521396,1.0,0.8226395845413208,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264108,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264108,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,7,False,False,0.004687628142918116,10.191240627532528,1.1895000395134347,-1.1895000395134347,0.4720496894409938,False,,9.014610749081008,0.004687628142918116,10.191240310668945,0.949450365387974,0.07315170335919856,0.004236085694710337,0.6950553967401837,93.0,0.8152017664860542,9.688172043010752,0.3365405979383984,True,0.7777777777777778,3.663174341278271e-06,0.004069996479659543,0,0,0,4,0.00325037582;0.000803591096;1.55259365e-05;5.036281e-07,7.46139625;0.554568117;0.141836803;0.0372601252,0.04291749;5.41210175e-05;5.24520874e-06;9.53674316e-07,226;226;226;226,0.0002837181091308594,7.0,0.297382456331942,1.0,0.8226752877235413,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264109,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264109,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,8,False,False,-0.0021413834909556847,3.8943106730130976,-0.9586217310888699,0.9586217310888699,0.6451612903225806,False,,9.00152258142669,-0.0021413834909556726,3.8943105936050415,0.8554687118764301,0.08191683907429652,0.004127404073949406,0.7405480585939539,97.0,0.8372831636058616,9.288659793814434,0.382705369180496,True,0.5555555555555556,4.044980951490058e-07,-0.0016374745364228559,0,0,0,4,-0.00126727877;-0.000367838634;-3.59028271e-06;1.23315221e-06,8.1268597;0.713651174;0.186047481;0.0490885592,0.0495301485;4.60147858e-05;2.38418579e-06;9.53674316e-07,226;226;226;226,0.00013256072998046875,5.0,0.0674684119187611,1.0,0.82254958152771,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264110,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264110,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,9,False,False,-0.00481536621623293,4.669364353266065,-0.07247556957484347,0.07247556957484347,0.5964912280701754,False,,9.010607389996418,-0.00481536621623293,4.6693644523620605,0.9101027422150919,0.07345488437595285,0.004383079375565579,0.7670810295273512,93.0,0.8475970619509224,9.688172043010752,0.34456060269901784,True,0.4444444444444444,-1.4224605785283197e-06,-0.002293345261649372,0,0,0,4,-0.00193982354;-0.000348735688;-6.00707012e-06;1.2210356e-06,7.57519504;0.571335896;0.141658484;0.0372423877,0.0100480318;2.33650208e-05;2.38418579e-06;9.53674316e-07,226;226;226;226,0.00010776519775390625,7.0,0.3034471696310072,1.0,0.8225841522216797,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264111,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264111,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,10,False,False,-0.003524360659637872,1.8821824812414538,0.1261828930474798,-0.1261828930474798,0.425,False,,8.988626425616648,-0.003524360659637872,1.8821824789047241,0.9350683580737154,0.07798141151936776,0.004283367018675376,0.7620013777283252,95.0,0.847863659750693,9.48421052631579,0.3697601925474471,True,0.5555555555555556,2.2048468196805465e-07,-0.0012343107569197979,0,0,0,4,-0.00106837266;-0.000165770621;-7.41856355e-07;5.74379174e-07,7.89458651;0.653036675;0.164606706;0.0433687339,0.00917744637;1.32322311e-05;1.90734863e-06;9.53674316e-07,226;226;226;226,5.1975250244140625e-05,7.0,0.2322053401574473,1.0,0.8225210309028625,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264112,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264112,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,11,False,False,0.003663069830984544,5.9866227829241145,1.2863434175304438,-1.2863434175304438,0.3880597014925373,False,,8.995767124033947,0.003663069830984544,5.986622750759125,0.8617709143151471,0.0797570790441215,0.0041643879253166005,0.733388173921305,96.0,0.8336333647438919,9.385416666666666,0.37205579106894265,True,0.6666666666666666,1.8216751870608228e-06,0.002362831920881292,0,0,0,4,0.00178362626;0.000571893266;7.41631903e-06;-1.03922388e-07,7.97890999;0.67385049;0.17398772;0.0458635438,0.0560518503;5.87701797e-05;3.33786011e-06;9.53674316e-07,226;226;226;226,0.0001983642578125,5.0,0.1361624896927727,1.0,0.8225916028022766,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264113,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264113,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,12,False,False,-0.002268414360094034,2.6847605520868885,-0.6957023741337358,0.6957023741337358,0.47058823529411764,False,,9.01181333849076,-0.0022684143600940404,2.6847606003284454,0.9140066299619902,0.08219824017366209,0.004127751468257433,0.7453118510120369,97.0,0.8396335341647637,9.288659793814434,0.384811562648573,True,0.6666666666666666,5.251767742927027e-07,-0.0012691398282423684,0,0,0,4,-0.00101799779;-0.000249841694;-2.09272889e-06;7.92384667e-07,8.15202056;0.719266427;0.187465758;0.0494709247,0.0344017744;3.09944153e-05;1.43051147e-06;9.53674316e-07,226;226;226;226,9.012222290039062e-05,5.0,0.06449320713277992,1.0,0.8225261569023132,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264114,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264114,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,13,False,False,0.0051611224288731,9.078698828457869,2.5493303391241127,-2.5493303391241127,0.42592592592592593,False,,8.97443414009045,0.005161122428873099,9.078698873519897,0.8625011477240031,0.08411521588434506,0.003918645497057998,0.7001180224138275,99.0,0.8093465835694579,9.1010101010101,0.3812101913445336,True,0.6666666666666666,2.3922230254195876e-06,0.00279630457038825,0,0,0,4,0.00204095853;0.000740745135;1.39340038e-05;6.66900141e-07,8.14478953;0.756915302;0.203264733;0.0536981441,0.227656364;0.000127673149;4.76837158e-06;9.53674316e-07,226;226;226;226,0.0003333091735839844,5.0,0.06487441459302613,1.0,0.8226063847541809,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264115,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264115,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,14,False,False,0.003733212045816254,7.164667799130009,1.1497120771982097,-1.1497120771982097,0.4295774647887324,False,,9.00937744579868,0.003733212045816255,7.164667844772339,0.9099712840409322,0.07594169332764199,0.004256666436737864,0.7323433031000569,94.0,0.8340994135864384,9.585106382978724,0.3548946963772117,True,0.6666666666666666,2.266795243959879e-06,0.002885399907412724,0,0,0,4,0.00225137098;0.000624721136;9.30725345e-06;5.37537405e-10,7.71333118;0.609655174;0.154688735;0.0407076466,0.0334839821;4.67300415e-05;3.81469727e-06;9.53674316e-07,226;226;226;226,0.00019407272338867188,7.0,0.22265138873828674,1.0,0.8226209878921509,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264116,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264116,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,15,False,False,0.004811988178345314,6.549021130980628,0.6194399032346826,-0.6194399032346826,0.43661971830985913,False,,9.0032829011452,0.00481198817834532,6.549021124839783,0.9249510202089418,0.07344353956885717,0.0043543855357559376,0.7509091839264043,93.0,0.8407581204048661,9.688172043010752,0.34171295312755917,True,0.6666666666666666,1.9897382081544834e-06,0.0028873474993175736,0,0,0,4,0.00238454295;0.000493945642;9.04435486e-06;-1.8545181e-07,7.56414433;0.564186563;0.140938011;0.0370447694,0.0165742636;3.23057175e-05;3.33786011e-06;9.53674316e-07,226;226;226;226,0.00016832351684570312,7.0,0.30100786957491077,1.0,0.8226175308227539,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264117,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264117,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,16,False,False,-0.002366502425272012,3.0168877321220595,-0.27122995871508493,0.27122995871508493,0.546875,False,,8.9939741836292,-0.0023665024252720124,3.0168877840042114,0.990370269516788,0.07643041048805037,0.004330922526499357,0.7652481810579106,94.0,0.8482526364235887,9.585106382978724,0.3608213156591092,True,0.5555555555555556,2.0774123996573726e-07,-0.001543703139592022,0,0,0,4,-0.00128267249;-0.000259387978;-2.48597777e-06;8.43308074e-07,7.79530841;0.623816738;0.155918683;0.0410465811,0.0107351542;1.82390213e-05;1.43051147e-06;9.53674316e-07,226;226;226;226,7.867813110351562e-05,7.0,0.22066643924367618,1.0,0.8225492835044861,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264118,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264118,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,17,False,False,-0.003725285133227973,6.6736515155069185,-1.014131665635674,1.014131665635674,0.574468085106383,False,,9.019045955195168,-0.003725285133227973,6.673651337623596,0.9072632590913251,0.07675300348073916,0.004248786201950011,0.7354662756629826,94.0,0.8353340683588176,9.585106382978724,0.3590778012171831,True,0.5555555555555556,6.382402970042718e-07,-0.002657700377766705,0,0,0,4,-0.00205369551;-0.000597030655;-8.37180277e-06;1.39758599e-06,7.77632901;0.623828372;0.158528109;0.0417336525,0.0347762108;4.8160553e-05;3.33786011e-06;9.53674316e-07,226;226;226;226,0.00019359588623046875,5.0,0.18547790292288452,1.0,0.8226108551025391,failed_other,False,False,True,True,False,False,False,False,False,True
HPR_OBS_PS__run0__reset20264119,HPR_OBS_PS,HPR-OBS-PS,0,9201,1500,20264119,tasks\HPR_OBS_PS\run0\checkpoint_1500.npz,18,False,False,-7.38483903233747e-05,0.6003086534108507,-0.03263546804462392,0.03263546804462392,0.0,False,,9.000962424282566,-7.38483903233747e-05,0.6003086417913437,0.0,0.07930964621853223,0.004255665784042986,0.7603299505420898,95.0,0.8467287632769225,9.48421052631579,0.3748597533987471,True,0.4444444444444444,-1.3500146675131186e-08,-0.0001966574979619732,0,0,0,4,-0.000141431935;-5.51910007e-05;7.16233352e-08;-1.06185289e-07,7.99077255;0.672364777;0.170780998;0.0450146999,0.00345861912;5.60283661e-06;9.53674316e-07;9.53674316e-07,226;226;226;226,1.811981201171875e-05,5.0,0.08458812937924773,1.0,0.8224978446960449,failed_other,False,False,True,True,False,False,False,False,False,True
